diversity,equity,inclusion,document_length,Doc_ID
0.0,25.28163363399874,41.87681072095252,2720.0,11107347.F
12.950436401002394,15.572798414613512,55.341918067216085,2682.0,11109158.F
0.0,12.624644896893814,0.9398090262329117,2344.0,11110695.F
2.7388776648974695,51.58293332764687,42.54066751770021,4370.0,11119106.F
25.860536045070297,41.2092343434299,46.20858825515602,6474.0,11132279.F
0.0,23.523996226933868,38.33584503772006,1272.0,11140220.F
12.282441225921474,45.12570331716044,76.37446459210676,3946.0,11143636.F
8.836358158457022,48.35029186544663,58.764477262988684,3524.0,11169124.F
493.5525892100867,38.31373952077639,19.814118856499483,2827.0,11182428.F
3.506557897319982,44.4550427969736,23.5646898940554,3301.0,11184018.F
4.73951823851917,97.89369536988087,12.533446527604456,2747.0,11192371.F
0.0,21.82347928724268,61.96751304753708,2800.0,11195825.F
48.29240171860374,21.558167895017796,25.345130644615907,2239.0,11196516.F
75.91364919211982,12.867551597217975,36.67187552762377,4583.0,11204298.F
8.944642915686103,24.427179364502784,21.830471891064985,3644.0,11220315.F
7.24422751560335,9.905747010347147,12.964858556972215,2207.0,11220316.F
3.7961351886012284,10.618094178746833,8.469608108963829,1419.0,11225052.F
0.0,25.287735437543404,12.965846594989896,1835.0,11231748.F
31.485111808351043,393.2995315394737,255.7158585836521,5324.0,11237728.F
40.55828004080604,26.683912173955296,51.17823346043559,6221.0,11256308.F
213.84240148265192,17.07334241938514,19.133336170874163,3023.0,11265653.F
5.877252684523075,86.94447662436633,30.848112581582996,7409.0,11266461.F
0.0,21.951776279966076,70.11825329086703,2710.0,11269517.F
13.939004805010898,19.999416623861023,66.75830267451505,3770.0,11269782.F
4.272678163125949,15.167519999205087,12.446501029935582,2281.0,11273132.F
82.60661653083858,19.16060961203388,42.59849995281908,1062.0,11273152.F
210.30955530980142,21.88184348250491,107.09679580229215,3860.0,11307423.F
2.7224389385543097,32.957588249554696,35.646000191847534,3622.0,11307844.F
67.82744252737075,655.024850666978,236.5009445873114,8424.0,11317112.F
2.045730484337524,30.477117019776323,12.005356044963117,2091.0,11325204.F
10.892452336139868,20.73781667072253,13.576294466613477,2167.0,11355890.F
0.0,28.266534163678333,17.152589120782935,2669.0,11364510.F
2.4659206823983766,15.550593683648485,20.872131152700497,2688.0,11365728.F
9.9805709043589,51.407085815125974,23.934954429122964,2356.0,11397571.F
8.684613643134396,49.250504937846685,34.14461343482171,3678.0,1140247.F
9.419720701262746,28.861670165093532,26.758209552843375,3281.0,11409211.F
47.98192204590147,26.80384916562981,107.35764933734777,1639.0,11434478.F
2.8021478510119913,11.06645567355976,24.978379549548933,4495.0,11436894.F
6.8684855089473915,37.59880570759107,4.655359091798534,3185.0,11458913.F
3.4434872897752866,39.415012174463186,68.76646427487303,4022.0,11463913.F
0.0,49.36082333930631,29.702517191441174,3183.0,11467978.F
22.3349226638767,26.993311610285915,1.8946430462819621,2264.0,1146929.F
3.4777919593419746,15.74297667467168,13.90929562994637,2385.0,11479784.F
48.55023663378626,72.5393930451365,85.91450464581894,3561.0,11479954.F
1.2329603411991883,8.562075958869793,31.38738124837387,4118.0,11480186.F
5.258312031934338,11.103000635727037,26.845764560443452,1566.0,11480234.F
5.72919604860738,39.888719044502466,44.68048275109656,4391.0,11480943.F
72.58168301991422,43.74438312900992,62.678314618100266,4779.0,11481344.F
3.093187609704704,13.544429304989825,11.492679986094938,2000.0,11481431.F
187.20944262892192,15.953322405067823,25.79730325204313,1767.0,11482950.F
32.221676184740275,17.882583930243168,36.85899948150846,2671.0,11483156.F
3.3080834894837903,67.68536542745792,20.301440446346575,2294.0,11483175.F
30.56637610142567,16.523202925845727,17.690401221525455,4127.0,11484562.F
2.946942109384559,18.403200313433384,43.880614867669166,2721.0,11486161.F
0.0,108.50485979803601,17.715532406905766,2234.0,11489004.F
8.208527466663865,57.83950719481646,36.709461581344705,5107.0,11489048.F
43.248339912804006,542.1175818949681,247.18537722577065,6354.0,11489054.F
0.0,11.624740875167092,14.671025326386873,1299.0,11489157.F
9.957863120255087,7.896059801698908,41.707222078520786,3174.0,11489169.F
0.0,13.726174373576525,8.969794820877322,2254.0,11489254.F
0.0,70.64030287585591,7.241601199708638,3121.0,11490054.F
8.094864277256068,38.25803815027839,21.193730906623937,2970.0,11496168.F
1.7573580425107227,26.60077094200826,18.6258302517426,2469.0,11496535.F
269.7764105118321,13.003419527008935,10.985096367046243,2026.0,11497769.F
0.0,31.702041026803315,5.700688314252011,3311.0,11500057.F
0.0,55.575554446533936,13.70170269124032,2117.0,11500244.F
4.471638793363569,54.50847529122863,33.37799838657334,2512.0,11500392.F
1.2329603411991883,26.665257302796107,2.6319485734734647,1224.0,11500735.F
105.87026356710268,29.60630413459763,262.72112929887936,14019.0,11502165.F
0.0,65.72435056716668,22.28706337805508,2670.0,11503275.F
16.06760550836195,118.2224510525348,55.554828586164945,2498.0,11512406.F
5.659834920809878,120.44931693913432,46.020860343824,6061.0,11513583.F
73.6356770477411,10.286698487593704,43.29285370009632,2158.0,11514074.F
0.0,7.584944791494123,27.379101645069795,1396.0,11515553.F
0.0,19.613727543659422,17.644115049775817,2114.0,11529553.F
4.469854671570067,16.131788969500597,5.230924854600422,3633.0,11535601.F
136.4749048180796,27.858698638151406,12.387578599965396,2810.0,11542797.F
13.892867621384427,42.72719348791322,160.65170811760683,5798.0,11552449.F
5.20849531735046,46.79371456144895,48.558957918553716,4047.0,11571044.F
0.0,31.829857443103943,12.026856069662713,2077.0,11575105.F
1.2329603411991883,32.42890492075773,30.622367351532255,4381.0,11611770.F
163.09296568786965,301.51591880738573,136.23284670112767,3984.0,11632258.F
7.568771181359288,62.631389193893156,24.28259445645539,2355.0,11634364.F
14.000577263030697,12.482479183043468,10.955180566554157,2077.0,11635206.F
0.0,15.644590425499738,7.945749740452989,2317.0,11635384.F
0.0,84.31768338644657,14.077080867388347,1919.0,11640655.F
3.032099917724866,17.91886262000782,11.935181279228951,2245.0,11640709.F
13.227561936628081,22.264418773943806,34.52988367801152,2111.0,11641711.F
1.2329603411991883,16.19629726965268,4.646907517558706,2624.0,11642141.F
6.0305224280381005,68.41979032895266,31.05148119394153,3788.0,11642455.F
0.0,35.01893678297087,10.088713315875143,2285.0,11642854.F
5.552288381657506,24.725597011150654,36.4900200397259,2995.0,11642922.F
4.059300041535449,10.75774163222629,25.413594118477285,1692.0,11643782.F
7.9519534516676815,35.292206250079445,30.247646709495832,4508.0,11644016.F
13.59446879476386,56.73570255819861,42.908429340725334,3053.0,11646687.F
0.0,7.252891148459582,29.744781822312888,2128.0,11652291.F
110.22685289729505,28.236244965544834,69.35104660499034,4699.0,11658543.F
14.989289813283705,28.429038907550257,20.04529882106697,2245.0,11658719.F
4.391211544250954,20.937878921576008,36.025269707458214,2897.0,11663997.F
0.0,22.134706017489442,34.99165595984088,3851.0,11665794.F
4.938629110056328,3.4106126488725397,74.04185623554211,3397.0,11672400.F
14.786573302101022,12.920071309812158,18.765637354624022,1430.0,11677115.F
7.025426575921091,12.741679304628851,22.27158809123715,4408.0,11678094.F
82.11870332868885,348.40691056261767,384.62373105295535,8718.0,11679297.F
0.0,41.21120255550311,9.265717688670122,1643.0,11689383.F
4.2997885364369095,36.51813739790206,34.658351815861344,3140.0,11691145.F
12.346572775140821,18.10882616373917,28.290721409637506,1423.0,11721956.F
0.0,18.649287034365717,27.440384281592685,2869.0,11733736.F
2.7224389385543097,42.24478726050913,34.55013081774618,3123.0,1174161.F
5.216687939012962,29.496232228382127,28.923619972033116,2670.0,11755842.F
0.0,78.58767790654359,31.678766048964654,5625.0,11760784.F
19.081007655964402,31.83077016386368,15.592214999006973,2535.0,11760848.F
2.045730484337524,8.876066268384413,24.687622187352527,1170.0,11773547.F
1.589985486507285,20.546797019644693,39.84820657883938,1244.0,11775365.F
0.0,13.293084993546866,16.53595675948211,2019.0,11789507.F
155.50996795210477,157.56020654175023,511.6955982084145,14581.0,11814194.F
0.0,25.719480758427373,2.127744681607686,3449.0,11821917.F
1.569187509812803,34.147990125974474,37.20207852227398,2387.0,11834860.F
3.138375019625606,35.88451362506235,11.667871339809986,4861.0,11836003.F
22.846508488059744,17.13689155050661,27.266551259195868,2730.0,11840328.F
4.045554398052669,18.52969785550246,24.35992032781437,2126.0,11858277.F
1.2329603411991883,14.672639567798981,16.288007424520075,1534.0,11869482.F
5.135437219498344,30.477272612122587,7.189577026300111,3670.0,11875965.F
4.226672597538887,33.308355920222134,22.996645248163126,6035.0,11881418.F
1.2329603411991883,35.5008755176225,16.503076263405173,4379.0,1189833.F
23.79290334634785,20.814399276360614,21.58718146142109,2005.0,1191633.F
1.7388959796709873,21.706526873794214,55.38835309209459,2795.0,1194934.F
5.319561849144691,11.02425338954285,36.32110144346951,1444.0,11963005.F
10.13519875290983,20.639604059077186,25.954353790577724,4367.0,11963954.F
13.524550336821243,33.18343165800102,23.015366893760778,4438.0,11972725.F
39.251501268226704,16.14844915757301,14.43616041928981,1734.0,11996646.F
1.2329603411991883,19.29000201133079,21.446656755453795,4104.0,1200947.F
1.589985486507285,20.44595909237235,74.07171556548565,4153.0,12040268.F
10.98741231457483,7.530022902493862,16.81705634165565,2328.0,12040701.F
5.607504832964931,25.21515280785582,4.1321581235178115,2565.0,12042080.F
5.489217774112811,20.909077801763523,9.259609508850696,2932.0,12042473.F
4.273813050033649,13.750413425691159,12.8565286885846,2306.0,1207320.F
0.0,106.9163956655552,14.325647679359902,2689.0,12078244.F
0.0,37.07552175153164,2.627928414922808,1748.0,12082825.F
0.0,16.955251184601888,13.76412144636184,2153.0,12082830.F
1.2329603411991883,25.79361665716073,14.688326311240047,2203.0,12083030.F
129.88251440922426,461.44660309467656,232.20032217214472,6005.0,12096522.F
60.43917290328975,22.72707580644721,55.379969738443776,4635.0,12122504.F
1.2329603411991883,11.214490106757642,28.04358203333896,2524.0,12123432.F
16.55333257049918,52.864932095381086,104.95979018837772,2057.0,12123765.F
4.214507979761223,2.1196259843774117,13.319072812639636,1892.0,12124388.F
60.89884306575314,117.66768257816771,469.48026415271073,3613.0,12125345.F
9.263806045417997,22.869481449247132,11.960863824780988,4246.0,12126086.F
0.0,29.42700272990168,28.881668317977322,2978.0,12140641.F
57.323626616127804,17.111055315992324,65.5234443760785,2977.0,12141672.F
12.036316800700908,28.687434732759858,31.0392025100584,3918.0,12142180.F
6.497640646828453,3.967633219150473,50.06393564634291,4250.0,12142754.F
57.490487063588276,13.555370761133883,41.75173517064403,1631.0,12144745.F
3.5147160850214454,52.47788139402401,73.58554266111297,3043.0,12145306.F
22.571696840060774,17.771353412921755,54.03105238781437,4119.0,12145925.F
12.45270774252441,26.863834650689878,110.53908578545021,4681.0,12158960.F
20.0473175270361,18.68219497701855,38.44270631780032,3272.0,12163185.F
2.4659206823983766,24.008923363624522,3.7712843033155754,2405.0,12165172.F
34.16669177920141,86.19764613172197,60.20945275194636,5605.0,12169762.F
0.0,9.668549095826274,9.56477144674852,823.0,12174929.F
0.0,29.935488879215992,29.119107979989735,2857.0,12178603.F
17.93104599928807,34.674125468142435,26.533722014996492,4800.0,12180321.F
9.424752451699662,12.851764948435392,40.78513855426916,2914.0,12180568.F
1.2329603411991883,28.68128558894052,4.710136119644852,2465.0,12182076.F
0.0,16.217580862636964,5.487292907963196,2621.0,12182904.F
0.0,16.598317902487015,8.654496591350997,2008.0,12184301.F
3.5147160850214454,14.497431239421022,26.310039704775626,3159.0,12186863.F
135.9922760520042,93.22814407453018,429.68322641752655,14398.0,12189542.F
160.64909765044368,838.1845286922041,363.32369046643885,7958.0,12190370.F
30.967682781199183,24.55948633237157,31.228267757367924,2765.0,12191799.F
12.649149336162477,35.38202342367516,119.9488189720039,4578.0,12193390.F
307.6185246477518,36.116753198200165,32.502910249115786,3508.0,12196206.F
17.64366323233407,16.609646411062545,20.851284547818555,5370.0,12197085.F
9.97073795240972,4.256222578558308,20.22679920107391,3854.0,12197091.F
5.65641460426604,1.3080114427258465,9.41060925472162,4011.0,12197093.F
2.2269476787884255,33.4345882089643,8.63161575949045,2716.0,12198850.F
8.606645924039425,50.16819117191113,20.88906171233938,4297.0,12199373.F
0.0,19.571057859067853,14.953661149879984,1722.0,12202337.F
88.72446633045982,157.54477308162703,209.73245094639273,20519.0,12204079.F
12.227676017368491,29.161372711759235,35.3441748672862,2859.0,12204832.F
40.821416883128805,31.077662027586783,67.41249325160506,5602.0,12211530.F
73.59142397363523,27.04089340596849,51.85135602742947,3828.0,12212023.F
8.930260005717269,9.072154461311513,9.77467549757783,1310.0,12212548.F
7.32896874405844,70.07967620617626,56.04714473153533,3639.0,12213144.F
412.0680468226092,222.5201768543222,384.99589782222563,2795.0,12215052.F
9.924513958518837,42.87037305707791,47.527900359672465,3393.0,12215573.F
1.2329603411991883,60.2762109367478,30.248361221037428,3411.0,12215770.F
119.41454482824214,204.80453847948567,251.21958607105836,5930.0,12215879.F
56.7289697489865,78.14958457040021,27.185687090807754,5492.0,12216649.F
41.34019223494742,149.81317889104955,18.57205964288006,4100.0,12220940.F
6.8580540199176525,44.1979921604411,28.026324840594775,4633.0,12221061.F
57.72196808564048,24.65871436308044,88.51053777647066,2260.0,12221582.F
149.25195423742073,878.0683048125139,377.4220921120611,8875.0,12222822.F
1.2329603411991883,50.04405040962926,51.02710036796184,5477.0,12223159.F
0.0,25.21862217086131,39.40363451957551,3200.0,12223471.F
3.332204510175204,79.58841374037108,154.93419804145864,3359.0,12223974.F
5.5394794233649245,11.818176547821995,2.103106060226855,1513.0,12224970.F
34.782149311351205,14.027892769737562,28.326979801959208,3775.0,12228170.F
5.456239066108288,28.680588369041452,96.1945904904691,5859.0,12228921.F
19.884658461290076,42.64461154401482,116.17352333729127,3185.0,12229028.F
5.857933154483459,32.23377116842715,14.3566202862813,1631.0,12230021.F
28.35389279084915,38.40593962069942,64.7140985093669,4644.0,12230139.F
2.2269476787884255,61.162343244864665,47.71883518400127,3022.0,12230311.F
5.293253678073321,45.21993064311641,23.626707844699098,2438.0,12231293.F
12.97740969296526,18.454831931088425,52.17232968538668,4683.0,12231388.F
80.32765734112634,13.466241463836969,124.19715429206775,3342.0,12231679.F
22.692455814632993,44.59620127075657,20.204715001745505,3183.0,12232342.F
92.83508354718532,212.68797139298084,339.32927904429675,16682.0,12234729.F
10.90347882175261,20.2512582929142,53.10353934567832,3397.0,12235171.F
43.69553915074309,76.7781510387544,164.24393625044397,10611.0,12235174.F
1.7388959796709873,15.7649047965109,32.68485985647421,3261.0,12235223.F
0.0,11.670899987659826,20.749311668811334,2895.0,12235836.F
40.434442595661594,185.5189590425513,151.03007573466164,15016.0,12236538.F
0.0,3.4733301805242975,44.53982473488948,4876.0,12238859.F
10.540944232849,125.93193618734433,95.3292885498942,5586.0,12239304.F
2.045730484337524,57.17279589954155,54.28722992057789,2952.0,12240397.F
12.093811793794707,31.65613846314955,14.588121520278971,2515.0,12244623.F
2.4659206823983766,13.370513739967164,67.71550260193199,2106.0,12245202.F
0.0,14.807925672938747,14.120598690102918,946.0,12249595.F
5.84458513696396,33.27439840111651,31.798782975294298,1703.0,12250598.F
6.35994194602914,17.375516869924457,14.028258948601504,3172.0,12250746.F
0.0,9.325347074228741,0.13060143259284304,1548.0,12251187.F
0.0,7.080961779815517,0.2612028651856861,1400.0,12251875.F
0.0,13.762376013038695,6.545576090353939,2348.0,12252103.F
4.941642422609304,35.975636912897215,12.458663317307867,4020.0,12252445.F
27.227289609280444,30.33055372582791,34.2264785856915,4326.0,12252449.F
9.888722953299405,39.92212436086605,28.78279945098119,4295.0,12252453.F
0.0,32.8711276610651,13.22352564013994,4031.0,12252455.F
11.06596753367007,41.44137079843847,38.75912692586825,3841.0,12258337.F
0.0,82.4723489501772,14.02456655626558,3146.0,12259142.F
13.581890012557,30.68762044377927,17.923832547234596,3589.0,12259186.F
21.2390051895676,112.92664072277054,64.34475506752547,6471.0,12259224.F
0.0,21.44153297692638,20.613085744727165,2560.0,12260480.F
1.2329603411991883,23.36390872806486,9.237882414156543,1664.0,12260675.F
5.2293244950610855,16.862788210177676,28.058560797996133,2972.0,12264874.F
16.129623397035765,17.741215807097593,15.68969115415904,3951.0,12265868.F
1.2329603411991883,37.29927600468619,20.77945338636289,3207.0,12273900.F
8.997198390145602,28.345002412165538,9.127423059296756,3723.0,12273937.F
0.0,90.587461369038,61.43322920764581,3742.0,12274575.F
1.7573580425107227,21.060920378321832,43.87492996679669,1588.0,12275209.F
0.0,29.61085446447859,10.735381669581194,3423.0,12275420.F
0.0,15.922231017218596,4.953315650821202,1980.0,12275990.F
5.320187435652425,50.81761737904216,25.093792919052877,4445.0,12276094.F
7.367606536763855,45.20653286512605,25.094924456043262,3360.0,12276139.F
73.06127181149994,59.03653458105464,46.08393921894041,7608.0,12276196.F
12.920192691419233,66.31332368500863,64.83001488597343,1534.0,12276261.F
257.1757556729662,22.09004103740691,40.1773308730578,4205.0,12276578.F
1.2329603411991883,13.02828180285143,28.74392303895437,3024.0,12276648.F
39.19676228717202,47.45842337472833,89.2729261066196,4250.0,12276993.F
95.07223518077754,16.53587828141957,50.97578978290437,4712.0,12277063.F
11.925573115553373,32.72932520655213,9.23044194442528,3917.0,12277430.F
0.0,37.146143055052434,65.25245693746865,3839.0,12277432.F
17.509120571305903,23.800326305453133,22.93250424242246,1831.0,12277704.F
36.4735292171157,23.68565111109791,31.5973348768397,2643.0,12277835.F
0.0,14.074778828671088,24.348351806365315,2021.0,12277913.F
2.4659206823983766,60.008443793411196,37.70621700531189,4653.0,12278096.F
223.12094274618966,30.439198600905435,79.00416664729055,5674.0,12278355.F
2.2269476787884255,40.26482291845852,21.354858860861263,1934.0,12279909.F
16.254763228423037,53.29411661189217,107.8392470520215,5865.0,12279916.F
24.44322656958453,42.27439923763116,26.638651657859313,5625.0,12280083.F
19.910518950003368,19.29398305043853,9.655021797276724,2164.0,12280085.F
0.0,51.30437698739713,43.91020090416281,1647.0,12280549.F
0.0,2.644069871438803,27.16762356364982,2062.0,12281392.F
51.96260936283303,34.686858598175014,60.31542025526954,11950.0,12281534.F
10.893851916494292,32.611932210013684,38.47294292522886,3262.0,12281607.F
14.0522876958258,14.261657370771076,59.491959923627256,2968.0,12281732.F
6.012709029704636,26.721990634647092,44.77793178217663,3267.0,12281971.F
2.8314292222627144,13.121980758741639,5.672553812398896,2845.0,12282114.F
8.453715500617395,16.774037159577116,57.83354298095716,4527.0,12283148.F
10.882654880377173,5.636755820622792,25.944605300202753,4218.0,12283375.F
0.0,23.096496628391698,29.396276856523173,2889.0,12283486.F
4.747676426220634,14.781228474662814,8.477512284267503,4218.0,12283791.F
3.614917994150327,23.151043099305962,52.49937504564416,3476.0,12283997.F
1.2329603411991883,27.716272336171226,4.200364605520347,3193.0,12284030.F
17.94149924388819,69.52285101111256,116.93641977810431,5370.0,12284597.F
5.306822823367261,8.054611006301315,5.871482534385618,2595.0,12285092.F
10.476165344920899,44.25095889588955,59.29146314260805,4106.0,12285397.F
0.0,37.059342178688574,20.966448100637482,2810.0,12287580.F
5.017586805207699,40.23493069424269,35.80592267606395,5053.0,12287944.F
1.2329603411991883,21.708449162548,38.21278878717923,3362.0,12288020.F
20.17605921960407,31.99387514677403,20.234315857048454,2856.0,12288088.F
99.80459976910961,458.43241853182093,217.55046864880157,5844.0,12288240.F
12.313888885175611,85.38674659967933,51.25630655886503,5731.0,12288561.F
3.3473435290180076,8.704568551767666,40.750068504238996,1821.0,12289044.F
77.58476757429821,17.938725519217094,53.94812559489102,1259.0,12291297.F
11.012020315360266,66.89273514838733,86.37316799008065,6123.0,12291447.F
5.500945759362682,25.307657262893265,17.327508287014805,3836.0,12291767.F
18.03072047315089,185.8915286210726,124.20710897976814,2950.0,12291784.F
4.747676426220634,21.42270512109916,12.28087537092376,3710.0,12291992.F
3.17997097301457,32.11619951737035,9.856169776234557,2818.0,12292098.F
18.055879344430924,107.75504354392487,43.982521012741444,5517.0,12292100.F
11.364706545716295,27.45972654583873,15.156692231685785,4017.0,12292799.F
4.6792781581418135,34.671979798462715,21.94460618088903,2965.0,12293197.F
8.759979943960127,30.07971661213705,42.584015132235045,2167.0,12293691.F
72.7169792445132,93.29179739048364,480.95330791083916,3964.0,12294564.F
1.569187509812803,30.81863566809548,12.996306345482733,2477.0,12294612.F
2.7388776648974695,27.590087665864637,55.28160729279783,3037.0,12296903.F
23.36978603206264,49.15409774761339,61.80521076290544,3870.0,12297097.F
1.7388959796709873,25.450764754817964,8.078080875495022,2133.0,12297186.F
0.0,32.34146607331525,13.729936575607756,2372.0,12297351.F
12.459555186735102,10.47628862661088,15.098813837411791,3046.0,12297949.F
29.432051872435373,23.055332783758416,101.80867770198573,3551.0,12298767.F
0.0,20.982025335816374,47.010059458830696,3027.0,12299536.F
6.937559475761946,22.898136404007786,26.04785996520032,2661.0,12299571.F
6.605385679900947,13.55190032551084,75.53291574253498,2499.0,12299732.F
0.0,11.795880533651776,10.324088887983446,1555.0,12299820.F
0.0,36.21742920344139,39.081684635768916,3853.0,12300541.F
714.4127558429133,106.93702598059168,148.69734077705746,9997.0,12300693.F
5.245453876990969,54.78058746874525,37.861899773419026,3786.0,12300792.F
15.479334620071928,66.11698025732976,15.711428206855578,2915.0,12300923.F
10.177603256885291,39.88503363640898,18.294123262228705,5238.0,12301040.F
21.855465312575536,31.907541092788666,13.484683382073563,2577.0,12301252.F
0.0,23.1149944441319,30.740620439484523,3786.0,12302622.F
159.20751482686504,56.029589893199905,75.85795285849761,2238.0,12302634.F
9.726207839019072,26.22750833168968,129.9254628188208,3376.0,12302709.F
5.9400539126662695,16.15714256654217,5.173356195305184,1247.0,12302773.F
18.44983724660871,71.0291555951889,58.39138739138723,5124.0,12302985.F
29.86983683666069,26.35228273315614,119.78482518709617,5015.0,12302999.F
17.778282570342075,22.45359592614335,44.63367422621955,2549.0,12304328.F
7.450329601062709,49.9862478590921,89.58976760910149,2558.0,12314954.F
18.326040967557457,23.23358849040062,14.196383540914363,2082.0,12315348.F
123.10546969841486,189.2957744957591,275.1564488625399,4186.0,12317767.F
37.48473363471039,25.441513028666595,34.141206756731535,1615.0,12318442.F
0.0,44.04188280634888,26.298740623695707,2856.0,12319257.F
11.668868201467326,36.875396222047776,63.922864488757725,4619.0,12321044.F
5.489217774112811,17.93415330034353,17.63701369874061,2577.0,12321885.F
0.0,22.873744244008932,19.17412927075494,3083.0,12325659.F
0.0,38.855945960202895,24.499292523003465,3995.0,12326819.F
40.516165057937556,67.93137361035409,104.07367958866098,5956.0,12327526.F
25.44107237406421,51.77179544124511,65.38934453938757,5349.0,12328805.F
0.0,3.121035205263043,43.577941473117065,3552.0,12329930.F
0.0,38.58494666913616,15.629084261777987,2975.0,12330096.F
46.47688197587378,847.7202225911785,301.63920440452534,6153.0,12331771.F
21.522197780132014,61.795767259313614,56.07973891800473,6088.0,12331798.F
35.61013902619728,26.801736065872113,30.724460396174983,2073.0,12332190.F
5.62756575807993,39.31145072578996,17.313232334644482,3843.0,12334174.F
8.782352474513248,43.82186025298631,35.98469679827073,4901.0,12335319.F
9.304780309976014,28.258313632142283,99.26719921009574,5236.0,12336446.F
67.98335641427813,220.26138217404326,132.3882106810617,2995.0,12336830.F
24.239775425098046,14.09312302833311,12.522450405170124,2468.0,12338566.F
31.054401067861576,65.70138551612395,85.36958179595744,6076.0,12342275.F
7.917961800665032,3.7048429297804777,30.318595325056023,2914.0,12343669.F
